Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),LIVING_UNIT1:Zone Air Temperature [C](TimeStep),LIVING_UNIT1:Zone Air Relative Humidity [%](TimeStep),LIVING_UNIT1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),LIVING_UNIT1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),ATTIC_UNIT1:Zone Air Relative Humidity [%](TimeStep),CRAWLSPACE_UNIT1:Zone Air Relative Humidity [%](TimeStep),Whole Building:Facility Total Purchased Electricity Energy [J](TimeStep),Whole Building:Facility Total Surplus Electricity Energy [J](TimeStep),Whole Building:Facility Net Purchased Electricity Energy [J](TimeStep),DAYSOFWEEK:Schedule Value [](TimeStep),Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Heating:Electricity [J](TimeStep),Photovoltaic:ElectricityProduced [J](TimeStep),Cogeneration:ElectricityPurchased [J](TimeStep),Cogeneration:ElectricitySurplusSold [J](TimeStep),dishwasher:InteriorEquipment:Electricity [J](TimeStep) 
 08/04  22:15:00,24.925,51,0,0,26.4994880026251,46.076916908096,15,26.4965000152588,52.65864274002,62.832411217791,999138.300809696,0,999138.300809696,1,999138.300809695,183606.337899293,0,0,999138.300809696,0,0
 08/04  22:20:00,24.7,51.6666666666667,0,0,26.4297016681072,46.1241350803182,15,26.4267501831055,53.3273961474625,62.9596481859611,275019.057783229,0,275019.057783229,1,275019.057783229,179562.502539531,0,0,275019.057783229,0,0
 08/04  22:25:00,24.475,52.3333333333333,0,0,26.3599201425983,46.1793132597974,15,26.3570003509521,54.0038921442742,63.1111088759623,270914.35338871,0,270914.35338871,1,270914.35338871,176038.258838973,0,0,270914.35338871,0,0
 08/04  22:30:00,24.25,53,0,0,26.2901394421046,46.2414268473152,15,26.2872505187988,54.6843089488844,63.2799019009293,266951.020617638,0,266951.020617638,1,266951.020617638,172636.072168087,0,0,266951.020617638,0,0
 08/04  22:35:00,24.025,53.6666666666667,0,0,26.2203592226595,46.309613046351,15,26.2175006866455,55.3667464301809,63.4608293113501,263093.108417437,0,263093.108417437,1,263093.108417437,169325.645672981,0,0,263093.108417437,0,0
 08/04  22:40:00,23.8,54.3333333333333,0,0,26.1505794921219,46.3831200075556,15,26.1477508544922,56.0501289534817,63.6501138070004,259327.058319462,0,259327.058319462,1,259327.058319462,166095.482758026,0,0,259327.058319462,0,0
 08/04  22:45:00,23.575,55,0,0,26.0807986862821,46.4612895379939,15,26.0779991149902,56.7336286623584,63.844850035769,255640.994007457,0,255640.994007457,1,255640.994007457,162935.518259049,0,0,255640.994007457,0,0
 08/04  22:50:00,23.35,55.6666666666667,0,0,26.0110203116919,46.5435036818608,15,26.0082492828369,57.416504334473,64.04268978307,252032.051200619,0,252032.051200619,1,252032.051200619,159843.228066727,0,0,252032.051200619,0,0
 08/04  22:55:00,23.125,56.3333333333333,0,0,25.9412396098468,46.6292073192269,15,25.9384994506836,58.098126801017,64.2417046820636,248512.264464874,0,248512.264464874,1,248512.264464874,156828.542664447,0,0,248512.264464874,0,0
 08/04  23:00:00,22.9,57,0,0,25.8714571313121,46.7178932938921,15,25.8687496185303,58.7779685344981,64.4403579834472,245053.3441044,0,245053.3441044,1,245053.3441044,153867.722062953,0,0,245053.3441044,0,0
 08/04  23:05:00,22.7166666666667,57.6666666666667,0,0,25.80164752996,46.8123275261013,15,25.798999786377,59.4596423240858,64.6412512807076,211755.056540067,0,211755.056540067,1,211755.056540067,148971.943899615,0,0,211755.056540067,0,0
 08/04  23:10:00,22.5333333333333,58.3333333333333,0,0,26.1819927296446,45.8910639179673,15,27.4867267608643,59.879510559058,64.7763012649485,33169.771321468,0,33169.771321468,1,33169.771321468,0,0,0,33169.771321468,0,0
 08/04  23:15:00,22.35,59,0,0,26.7026059912698,44.6805996493235,15,27.4298934936523,60.8026663334313,65.0722686262537,33169.771321468,0,33169.771321468,1,33169.771321468,0,0,0,33169.771321468,0,0
 08/04  23:20:00,22.1666666666667,59.6666666666667,0,0,26.9922980586378,44.1069256515397,15,27.3730583190918,61.5525478064819,65.3248170761706,33169.771321468,0,33169.771321468,1,33169.771321468,0,0,0,33169.771321468,0,0
 08/04  23:25:00,21.9833333333333,60.3333333333333,0,0,27.13877546739,43.9048029717198,15,27.3162250518799,62.2481145380376,65.5662368851284,33169.771321468,0,33169.771321468,1,33169.771321468,0,0,0,33169.771321468,0,0
 08/04  23:30:00,21.8,61,0,0,27.2096176070306,43.8901635911696,15,27.259391784668,62.953281359615,65.8132248938795,33169.771321468,0,33169.771321468,1,33169.771321468,0,0,0,33169.771321468,0,0
 08/04  23:35:00,21.6166666666667,61.6666666666667,0,0,26.5635297415477,45.4964754764662,15,26.2025585174561,63.4149882979082,65.9681233411189,265873.202997157,0,265873.202997157,1,265873.202997157,193925.438393164,0,0,265873.202997157,0,0
 08/04  23:40:00,21.4333333333333,62.3333333333333,0,0,26.2611118003692,46.2301360097077,15,26.1457252502441,63.9341819770971,66.1434938945762,194554.14928822,0,194554.14928822,1,194554.14928822,134415.662261987,0,0,194554.14928822,0,0
 08/04  23:45:00,21.25,63,0,0,26.0901477582703,46.6515686742445,15,26.0888919830322,64.7690293108376,66.4458137798177,155290.41307409,0,155290.41307409,1,155290.41307409,101657.836332037,0,0,155290.41307409,0,0
 08/04  23:50:00,21.0666666666667,63.6666666666667,0,0,26.0329730764162,46.8059748583506,15,26.0320587158203,65.665533963401,66.7989206893357,123755.506957992,0,123755.506957992,1,123755.506957992,75387.2836744438,0,0,123755.506957992,0,0
 08/04  23:55:00,20.8833333333333,64.3333333333333,0,0,25.9762640986736,46.9669706458036,15,25.9752254486084,66.444096654281,67.1206379247487,136028.734296787,0,136028.734296787,1,136028.734296787,85597.5718997646,0,0,136028.734296787,0,0
 08/04  24:00:00,20.7,65,0,0,25.919338911868,47.1315704991204,15,25.9183921813965,67.1242201709712,67.3953382254219,127056.589867203,0,127056.589867203,1,127056.589867203,78128.4177832834,0,0,127056.589867203,0,0
 08/05  00:05:00,20.55,65.4166666666667,0,0,25.8624744208061,47.2954400229026,15,25.8615589141846,67.7601955631352,67.6211116107177,112780.924053877,0,112780.924053877,2,112780.924053877,75716.4261347319,0,0,112780.924053877,0,0
 08/05  00:10:00,20.4,65.8333333333333,0,0,25.427220053078,48.3732845197049,15,25.070499420166,68.129371065928,67.7097042769093,269128.136297256,0,269128.136297256,2,269128.136297256,205777.928937299,0,0,269128.136297256,0,0
 08/05  00:15:00,20.25,66.25,0,0,25.0272680763384,49.3042907743874,15,25.0240001678467,68.9520216581304,67.9466270007229,156582.078291279,0,156582.078291279,2,156582.078291279,112101.377146656,0,0,156582.078291279,0,0
 08/05  00:20:00,20.1,66.6666666666667,0,0,24.9782990377227,49.3049099962789,15,24.9775009155273,69.6790418935699,68.1508625110286,121404.880334808,0,121404.880334808,2,121404.880334808,82827.0190935708,0,0,121404.880334808,0,0
 08/05  00:25:00,19.95,67.0833333333333,0,0,24.9323335714723,49.2909506888082,15,24.9309997558594,70.256877632428,68.2926332910691,180780.080778613,0,180780.080778613,2,180780.080778613,132183.033660619,0,0,180780.080778613,0,0
 08/05  00:30:00,19.8,67.5,0,0,24.8856285284534,49.2905238296968,15,24.88450050354,70.7736067723407,68.3958169130613,156014.345216587,0,156014.345216587,2,156014.345216587,111584.10867107,0,0,156014.345216587,0,0
 08/05  00:35:00,19.65,67.9166666666667,0,0,24.8390709201826,49.3042464042452,15,24.8379993438721,71.2939472797983,68.4851893921019,149947.771180302,0,149947.771180302,2,149947.771180302,106531.882011213,0,0,149947.771180302,0,0
 08/05  00:40:00,19.5,68.3333333333333,0,0,24.7925259084806,49.3300038745906,15,24.7915000915527,71.8263142921965,68.570121385915,144688.887858589,0,144688.887858589,2,144688.887858589,102152.318727538,0,0,144688.887858589,0,0
 08/05  00:45:00,19.35,68.75,0,0,24.7459832820029,49.365026396801,15,24.7450008392334,72.3572536650344,68.6501846324509,139664.090144474,0,139664.090144474,2,139664.090144474,97968.3896749748,0,0,139664.090144474,0,0
 08/05  00:50:00,19.2,69.1666666666667,0,0,24.6994412626469,49.4074247151101,15,24.6984996795654,72.8779174783806,68.7230758640586,134900.756442052,0,134900.756442052,2,134900.756442052,94002.655547088,0,0,134900.756442052,0,0
 08/05  00:55:00,19.05,69.5833333333333,0,0,24.652902919093,49.4560170469473,15,24.6520004272461,73.3879782073189,68.7879112049665,130351.012760791,0,130351.012760791,2,130351.012760791,90215.1954395361,0,0,130351.012760791,0,0
 08/05  01:00:00,18.9,70,0,0,24.6063642466733,49.5100224804108,15,24.6054992675781,73.8902496677082,68.8452080220737,125979.066597798,0,125979.066597798,2,125979.066597798,86576.1670128435,0,0,125979.066597798,0,0
 08/05  01:05:00,18.825,70.1666666666667,0,0,24.5598223214865,49.5662140815789,15,24.5590000152588,74.3706658655426,68.8831085350163,121011.961917774,0,121011.961917774,2,121011.961917774,82443.2889330614,0,0,121011.961917774,0,0
 08/05  01:10:00,18.75,70.3333333333333,0,0,24.5361097111716,49.5694064644796,15,24.5357494354248,74.8258826299788,68.9019455331126,107624.568522734,0,107624.568522734,2,107624.568522734,71315.3243463629,0,0,107624.568522734,0,0
 08/05  01:15:00,18.675,70.5,0,0,24.5128494580854,49.5802113999015,15,24.5125007629395,75.2567399251635,68.9097951506929,1290032.09637428,0,1290032.09637428,2,1290032.09637428,70266.6512643558,0,0,1290032.09637428,0,0
 08/05  01:20:00,18.6,70.6666666666667,0,0,24.4895703268405,49.60055336316,15,24.4892501831055,75.6619278957606,68.9132030486149,563910.616571547,0,563910.616571547,2,563910.616571548,64604.5809799909,0,0,563910.616571547,0,0
 08/05  01:25:00,18.525,70.8333333333333,0,0,24.4662977221876,49.629514503803,15,24.4659996032715,76.0411470728963,68.9159453104635,94318.5253442338,0,94318.5253442338,2,94318.5253442338,60253.0712550175,0,0,94318.5253442338,0,0
 08/05  01:30:00,18.45,71,0,0,24.4430274429742,49.6661458227761,15,24.4427509307861,76.3957422266416,68.9195978238054,89156.2867378449,0,89156.2867378449,2,89156.2867378449,55962.7884616166,0,0,89156.2867378449,0,0
 08/05  01:35:00,18.375,71.1666666666667,0,0,24.4197560617707,49.7095839242015,15,24.4195003509521,76.7278266221704,68.9246079885788,84159.267344481,0,84159.267344481,2,84159.267344481,51810.1692911992,0,0,84159.267344481,0,0
 08/05  01:40:00,18.3,71.3333333333333,0,0,24.3964853707002,49.7590805718876,15,24.3962497711182,77.0396468139535,68.9314507856548,79319.0113678304,0,79319.0113678304,2,79319.0113678304,47788.129907839,0,0,79319.0113678304,0,0
 08/05  01:45:00,18.225,71.5,0,0,24.3732153287822,49.8139878700155,15,24.3729991912842,77.3333213462005,68.9383548254782,74622.2039544449,0,74622.2039544449,2,74622.2039544449,43885.5577885022,0,0,74622.2039544449,0,0
 08/05  01:50:00,18.15,71.6666666666667,0,0,24.3499477623229,49.8737291727507,15,24.3497505187988,77.6107561267691,68.9394864993534,70054.5477377515,0,70054.5477377515,2,70054.5477377515,40090.5324001492,0,0,70054.5477377515,0,0
 08/05  01:55:00,18.075,71.8333333333333,0,0,24.3266788648829,49.9378081698662,15,24.3264999389648,77.8736535275294,68.9339366211503,65607.8772453458,0,65607.8772453458,2,65607.8772453458,36396.2343724917,0,0,65607.8772453458,0,0
 08/05  02:00:00,18,72,0,0,24.3034104312933,50.0057693338775,15,24.3032493591309,78.1235358535458,68.9237909509132,61269.1943525929,0,61269.1943525929,2,61269.1943525929,32791.8364741682,0,0,61269.1943525929,0,0
 08/05  02:05:00,17.9333333333333,72.3333333333333,0,0,24.2801489963231,50.0836119418556,15,24.2800006866455,78.3777268245023,68.925639441316,58155.0032738983,0,58155.0032738983,2,58155.0032738983,30204.6487136368,0,0,58155.0032738983,0,0
 08/05  02:10:00,17.8666666666667,72.6666666666667,0,0,24.2594457928527,50.1649803783003,15,24.2593326568603,78.6480031830385,68.9483203796596,52980.2980813036,0,52980.2980813036,2,52980.2980813036,25906.2785494437,0,0,52980.2980813036,0,0
 08/05  02:15:00,17.8,73,0,0,24.2387664088698,50.2553698468371,15,24.2386665344238,78.939976211776,68.9932213906354,49362.6695695312,0,49362.6695695312,2,49362.6695695312,22901.401797153,0,0,49362.6695695312,0,0
 08/05  02:20:00,17.7333333333333,73.3333333333333,0,0,24.2180848430243,50.3538251378471,15,24.2180004119873,79.2544301503875,69.0578080620625,45110.578936491,0,45110.578936491,2,45110.578936491,19369.6890399247,0,0,45110.578936491,0,0
 08/05  02:25:00,17.6666666666667,73.6666666666667,0,0,24.197402292999,50.4596134463686,15,24.1973323822021,79.5894027370259,69.1386008698862,41108.0442879596,0,41108.0442879596,2,41108.0442879597,16045.3243710515,0,0,41108.0442879596,0,0
 08/05  02:30:00,17.6,74,0,0,24.1767219600269,50.5722125226925,15,24.1766662597656,79.9420294283059,69.2324539333469,37188.2622425967,0,37188.2622425967,2,37188.2622425967,12789.735350918,0,0,37188.2622425967,0,0
 08/05  02:35:00,17.5333333333333,74.3333333333333,0,0,24.1560419634695,50.6912044547109,15,24.1560001373291,80.3088898371006,69.3368674559338,33356.7432483073,0,33356.7432483073,2,33356.7432483073,9607.47040780273,0,0,33356.7432483073,0,0
 08/05  02:40:00,17.4666666666667,74.6666666666667,0,0,24.1353621683894,50.8162361296034,15,24.1353340148926,80.6832603941086,69.4498633458629,29577.5746642153,0,29577.5746642153,2,29577.5746642153,6468.67754446652,0,0,29577.5746642153,0,0
 08/05  02:45:00,17.4,75,0,0,24.1146807430957,50.9469808200115,15,24.1146659851074,81.0625388559089,69.5698036843546,25872.3764348829,0,25872.3764348829,2,25872.3764348829,3391.29224268999,0,0,25872.3764348829,0,0
 08/05  02:50:00,17.3333333333333,75.3333333333333,0,0,24.0949611377526,51.0807060632196,15,24.0939998626709,81.4503476101068,69.6953084117387,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  02:55:00,17.2666666666667,75.6666666666667,0,0,24.06777808811,51.2383935129237,15,24.0733337402344,81.8500958169483,69.8251678676572,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:00:00,17.2,76,0,0,24.0302035116796,51.4261152742761,15,24.0526676177979,82.2615519991936,69.9583273887097,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:05:00,17.1666666666667,76.1666666666667,0,0,23.9813104148165,51.6375201638519,15,24.0319995880127,82.6701398912963,70.0794273042444,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:10:00,17.1333333333333,76.3333333333333,0,0,23.9273254209264,51.8576916323532,15,24.0216674804687,83.068872992594,70.1884233758403,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:15:00,17.1,76.5,0,0,23.8725282010131,52.0767561018633,15,25.0113334655762,83.4501984327244,70.2906967725874,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:20:00,17.0666666666667,76.6666666666667,0,0,23.8182624419534,52.2921856176595,15,25.0009994506836,83.8085618398047,70.3906509251429,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:25:00,17.0333333333333,76.8333333333333,0,0,23.764391843241,52.5048907633942,15,24.9906673431396,84.1417833214532,70.4901588499926,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:30:00,17,77,0,0,23.7105007316499,52.7162276510191,15,24.9803333282471,84.4506363268397,70.589426480191,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:35:00,16.9666666666667,77.1666666666667,0,0,23.6563484508949,52.9269588551139,15,24.9699993133545,84.7373126631558,70.6881707624629,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:40:00,16.9333333333333,77.3333333333333,0,0,23.6018845632861,53.1372736752666,15,24.9596672058105,85.004218454646,70.7862076700392,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:45:00,16.9,77.5,0,0,23.5471475579401,53.3471119267582,15,24.949333190918,85.2534999958786,70.8834809770767,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:50:00,16.8666666666667,77.6666666666667,0,0,23.4921909917091,53.5563786524394,15,24.9389991760254,85.4870138389198,70.9799907568627,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  03:55:00,16.8333333333333,77.8333333333333,0,0,23.4370568479372,53.7650146653571,15,24.9286670684814,85.7064025321932,71.0757442146059,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  04:00:00,16.8,78,0,0,23.3819836466338,53.9723187894098,15,24.9183330535889,85.9078200025945,71.1698436490241,21789.301747949,0,21789.301747949,2,21789.301747949,0,0,0,21789.301747949,0,0
 08/05  04:05:00,16.7333333333333,78.3333333333333,0,0,23.3300695720508,54.1681069175642,15,24.9080009460449,86.0738493279858,71.2721685606658,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:10:00,16.6666666666667,78.6666666666667,0,0,23.2788272029954,54.3614382882168,15,24.8873329162598,86.2140107488607,71.3868184863053,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:15:00,16.6,79,0,0,23.2260594255218,54.5589432218759,15,24.8666667938232,86.3613167053399,71.508305578827,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:20:00,16.5333333333333,79.3333333333333,0,0,23.1712496503766,54.7621160708566,15,24.8460006713867,86.5359370701369,71.631400810263,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:25:00,16.4666666666667,79.6666666666667,0,0,23.1148177077479,54.9695747710454,15,24.8253326416016,86.7340307618985,71.7538175173097,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:30:00,16.4,80,0,0,23.0573334888984,55.1794946760586,15,24.804666519165,86.9420552191343,71.8751281041299,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:35:00,16.3333333333333,80.3333333333334,0,0,22.9991925914556,55.3906142067844,15,24.7840003967285,87.1497489930034,71.9953640701293,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:40:00,16.2666666666667,80.6666666666667,0,0,22.9406023060343,55.6022861161256,15,24.763334274292,87.3530927079949,72.1144739244299,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:45:00,16.2,81,0,0,22.8816615705421,55.8142155977729,15,24.7426662445068,87.5516805868646,72.2323062155251,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:50:00,16.1333333333333,81.3333333333333,0,0,22.8224262994802,56.02624326193,15,24.7220001220703,87.7459976180456,72.3487168129413,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  04:55:00,16.0666666666667,81.6666666666667,0,0,22.7629395619209,56.2382484833509,15,24.7013339996338,87.9363221803391,72.4636355444818,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  05:00:00,16,82,0,0,22.7032396003318,56.4501309974773,15,24.6806659698486,88.1227315400855,72.5770210252435,36963.2611793077,0,36963.2611793077,2,36963.2611793077,0,0,0,36963.2611793077,0,0
 08/05  05:05:00,16,82,0,0,22.6462489864395,56.6463605970257,15,24.6599998474121,88.2866246220013,72.6669389711537,61620.9452552657,0,61620.9452552657,2,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/05  05:10:00,16,82,0,0,22.5933472348289,56.8239336314009,15,26.134578704834,88.4233634013683,72.7313852331361,61620.9452552657,0,61620.9452552657,2,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/05  05:15:00,16,82,0,0,22.5434583371224,56.9898715704976,15,26.134578704834,88.5396708335812,72.7818529512179,61620.9452552657,0,61620.9452552657,2,61620.9452552657,0,0,0,61620.9452552657,0,0
 08/05  05:20:00,16,82,6.66666666666667,0,22.4963333550256,57.146559994864,15,26.134578704834,88.6383975161577,72.8271107075614,51827.5975720753,0,51827.5975720753,2,61620.9452552657,0,0,10201.4038366566,51827.5975720753,0,0
 08/05  05:25:00,16,82,7.33333333333333,0,22.4510512987082,57.2975323821606,15,26.134578704834,88.7053223350142,72.8702866406705,50852.228403565,0,50852.228403565,2,61620.9452552657,0,0,11217.4133871882,50852.228403565,0,0
 08/05  05:30:00,16,82,8,0,22.4066227979531,57.4461602791719,15,26.134578704834,88.7271823586379,72.9115943855044,49875.9312060182,0,49875.9312060182,2,61620.9452552657,0,0,12234.3896346328,49875.9312060182,0,0
 08/05  05:35:00,16,82,10.6666666666667,0,22.3628560700678,57.5929970158305,15,26.134578704834,88.7070797091949,72.9507815471335,45956.560089387,0,45956.560089387,2,61620.9452552657,0,0,16317.0678811236,45956.560089387,0,0
 08/05  05:40:00,16,82,13.3333333333333,0,22.3198960531007,57.7374715159185,15,26.134578704834,88.653900830908,72.9878944436485,42036.351338612,0,42036.351338612,2,61620.9452552657,0,0,20400.618663181,42036.351338612,0,0
 08/05  05:45:00,16,82,16,0,22.277831102929,57.8792338045644,15,26.134578704834,88.5714541467112,73.0231445041517,38115.3940840898,0,38115.3940840898,2,61620.9452552657,0,0,24484.9491366415,38115.3940840898,0,0
 08/05  05:50:00,16,82,18.6666666666667,0,22.2366450963493,58.0183255826158,15,26.134578704834,88.4592081242043,73.0567184185279,34193.7043057063,0,34193.7043057063,2,61620.9452552657,0,0,28570.0426557911,34193.7043057063,0,0
 08/05  05:55:00,16,82,21.3333333333333,0,22.1962409893881,58.1550738000678,15,26.134578704834,88.3160613296595,73.0892103135169,30271.2738042876,0,30271.2738042876,2,61620.9452552657,0,0,32655.9077614355,30271.2738042876,0,0
 08/05  06:00:00,16,82,24,0,22.1565621334082,58.2896656374594,15,26.134578704834,88.1435528290812,73.1203781171336,26348.0870718057,0,26348.0870718057,2,61620.9452552657,0,0,36742.5606077708,26348.0870718057,0,0
 08/05  06:05:00,16,82,26.6666666666667,0,22.1217013542734,58.4122997591057,15,26.134578704834,87.9433284423297,73.1531749339053,13912.0399996406,0,13912.0399996406,2,53108.8580097557,0,0,40830.0187605365,13912.0399996406,0,0
 08/05  06:10:00,16,82,29.3333333333333,0,22.0888092978042,58.5307465122243,15,24.6599998474121,87.7187208800752,73.1871936603194,1639079.31858926,0,1639079.31858926,2,1682200.88569383,0,0,44918.2990672525,1639079.31858926,0,0
 08/05  06:15:00,16,82,32,0,22.0557267900141,58.6506286895906,15,24.6599998474121,87.4744152922831,73.2211979984051,125576.72830511,0,125576.72830511,2,172623.848653067,0,0,49007.4170291219,125576.72830511,0,0
 08/05  06:20:00,16,82,34.6666666666667,0,22.0219766452894,58.7727127341997,15,24.6599998474121,87.2140287171167,73.2542509672656,2135.36675488526,0,2135.36675488526,2,53108.8580097557,0,0,53097.3867238233,2135.36675488526,0,0
 08/05  06:25:00,16,82,37.3333333333333,0,21.9875581013692,58.8968094609581,15,24.6599998474121,86.9407067434464,73.2860199582568,0,1791.83407005277,-1791.83407005277,2,53108.8580097557,0,0,57188.2209164671,0,1791.83407005277,0
 08/05  06:30:00,16,82,40,0,21.9527867313455,59.0218371303674,15,24.6599998474121,86.6566673533485,73.3164888883169,0,5719.87596093211,-5719.87596093211,2,53108.8580097557,0,0,61279.9312194664,0,5719.87596093211,0
 08/05  06:35:00,16,82,42.4166666666667,3,21.9182820328926,59.1456524640368,15,24.6599998474121,86.3633903892247,73.3457117857321,0,10208.0070864779,-10208.0070864779,2,53108.8580097557,0,0,65955.0678085766,0,10208.0070864779,0
 08/05  06:40:00,16,82,44.8333333333333,6,21.8844790355941,59.2667266415134,15,24.6599998474121,86.0609644050932,73.3736942216139,0,14875.0324360454,-14875.0324360454,2,53108.8580097557,0,0,70816.5525477095,0,14875.0324360454,0
 08/05  06:45:00,16,82,47.25,9,21.851526951487,59.38453822596,15,24.6599998474121,85.7483180409118,73.4004243596395,0,19715.8620215601,-19715.8620215601,2,53108.8580097557,0,0,75859.0833659539,0,19715.8620215601,0
 08/05  06:50:00,16,82,49.6666666666667,12,21.8200054948221,59.4969836766359,15,24.6599998474121,85.4242490913618,73.4258641741063,0,25170.3589156658,-25170.3589156658,2,53108.8580097557,0,0,81540.8509639807,0,25170.3589156658,0
 08/05  06:55:00,16,82,52.0833333333333,15,21.7897209006229,59.6047711141589,15,24.6599998474121,85.0875622205545,73.4499670471291,0,30390.8533025493,-30390.8533025493,2,53108.8580097557,0,0,86978.8659503177,0,30390.8533025493,0
 08/05  07:00:00,16,82,54.5,18,21.7602929290814,59.7092879288973,15,24.6599998474121,84.7380226871717,73.4726600459951,0,35787.6733157219,-35787.6733157219,2,53108.8580097557,0,0,92600.5534640391,0,35787.6733157219,0
 08/05  07:05:00,15.975,82.1666666666667,56.9166666666667,21,21.7257055575353,59.8283621283621,15,24.6599998474121,84.3922956292343,73.5001566952068,0,47049.7938092833,-47049.7938092833,2,47418.6232229961,0,0,98404.601075291,0,47049.7938092833,0
 08/05  07:10:00,15.95,82.3333333333333,59.3333333333333,24,21.6895884416982,59.9506354040413,15,24.652250289917,84.0524670803549,73.5320888051561,0,52795.3032450683,-52795.3032450683,2,47418.6232229961,0,0,104389.506737567,0,52795.3032450683,0
 08/05  07:15:00,15.925,82.5,61.75,27,21.6552485272191,60.0669708490914,15,24.6445007324219,83.7157472134957,73.5674197118434,0,58712.8171712753,-58712.8171712753,2,47418.6232229961,0,0,110553.583744033,0,58712.8171712753,0
 08/05  07:20:00,15.9,82.6666666666667,64.1666666666667,30,21.6236544367418,60.1750466404284,15,24.6367492675781,83.3804643082402,73.6047714889012,430296.491144622,0,430296.491144622,2,542515.657383359,0,0,116894.964832018,430296.491144622,0,0
 08/05  07:25:00,15.875,82.8333333333333,66.5833333333333,33,21.5944458382135,60.2763762698369,15,24.628999710083,83.052904763522,73.6431746082788,1211070.95792314,0,1211070.95792314,2,1329546.09940458,0,0,123411.605709833,1211070.95792314,0,0
 08/05  07:30:00,15.85,83,69,36,21.5673756857192,60.3716946352041,15,24.6212501525879,82.7290775965407,73.6820570016475,0,77478.6134433308,-77478.6134433308,2,47418.6232229961,0,0,130101.288194091,0,77478.6134433308,0
 08/05  07:35:00,15.825,83.1666666666667,70.75,51.6666666666667,21.543964560633,60.4551786294837,15,24.6135005950928,82.3924835673521,73.7210265442799,0,92881.7804040255,-92881.7804040255,2,47418.6232229961,0,0,146146.253778148,0,92881.7804040255,0
 08/05  07:40:00,15.8,83.3333333333333,72.5,67.3333333333333,21.524061925652,60.5272258076238,15,24.605749130249,82.0229958427604,73.7597275767993,0,107729.408352564,-107729.408352564,2,47418.6232229961,0,0,161612.532891209,0,107729.408352564,0
 08/05  07:45:00,15.775,83.5,74.25,83,21.5069095904688,60.5905300859311,15,24.5979995727539,81.5984382381875,73.7977225361448,0,123421.031723384,-123421.031723384,2,47418.6232229961,0,0,177957.973902479,0,123421.031723384,0
